ID,Tweet,Sentiment,Time,Age,Country,Population -2020,Land Area (KmÂ²),Density (P/KmÂ²)
9cc5a9f2c1,white pointy shoes haha ah got excited new drummer youre mean,neutral,morning,46-60,Kazakhstan,18776707.0,2699700.0,7.0
75c3e2e7d9,im america im going anymore phoned earlier,neutral,noon,21-30,Dominican Republic,10847910.0,48300.0,225.0
18e7354ffa,done facebook jamlegend,neutral,noon,60-70,Bhutan,771608.0,38100.0,20.0
a9da40eedd,oh final msg  review boardgame bookchaseÃ£Ã¢Ã¢Â½ telly even get nice letter,negative,night,70-100,Tonga,105695.0,720.0,147.0
b3c94a2af3,yeah ,neutral,night,31-45,Saint Lucia,183627.0,610.0,301.0
a4fed9b17d,wish atl,positive,morning,0-20,Trinidad and Tobago,1399488.0,5130.0,273.0
927a7b48ec,getting impatient turnaround time repairs broken arrival new espresso machine fb,negative,morning,46-60,France,65273511.0,547557.0,119.0
c71824278e,still playin rock band woot woot,neutral,morning,0-20,Mauritania,4649658.0,1030700.0,5.0
38b762e325,arch drawing checking mvccs cad degree looks good,positive,morning,46-60,Guinea,13132795.0,246000.0,53.0
55bfdcf9bf,sorry mike assuming music missingi know then mystery,negative,noon,21-30,Saint Kitts and Nevis,53199.0,260.0,205.0
c915181b90,_ryall thought star trek person crazy new movie,negative,morning,0-20,Latvia,1886198.0,62200.0,30.0
0e97feb189,hi everybody im lunch break work enjoying nice cup coffee,positive,morning,46-60,Argentina,45195774.0,2736690.0,17.0
2d6812df58,watching dr horrible  mad,neutral,morning,0-20,Dominica,71986.0,750.0,96.0
72d2f465a3,ugh headache wanna go home,negative,morning,46-60,Turkmenistan,6031200.0,469930.0,13.0
6399d1e651,route  da beach sun yet,neutral,night,31-45,United Kingdom,67886011.0,241930.0,281.0
2d2c1adca0,umhow long since slept startin worry here well hope fun lots love,neutral,noon,60-70,Guinea-Bissau,1968001.0,28120.0,70.0
e8f48259a8,especially hard get bed morn cuz im hot  running late stuck front mirror checking,negative,morning,46-60,Tajikistan,9537645.0,139960.0,68.0
511eff412b,crazy legs peepin _parks pool hahaha likes graf writers bboys sorry,neutral,noon,60-70,El Salvador,6486205.0,20720.0,313.0
f096a51645,awesome pics nice way start week,positive,night,70-100,Suriname,586632.0,156000.0,4.0
f59b7b7a48,mock ap chemistry exam today central park gonna ap chem v ap bio tournament,neutral,morning,0-20,Brunei,437479.0,5270.0,83.0
d614edff9e,would im afraid got two left feet,negative,noon,21-30,Japan,126476461.0,364555.0,347.0
74165b8c7f,haha someone axe popped scenie do,neutral,morning,0-20,Kuwait,4270571.0,17820.0,240.0
7e1ee83e72,ps brian announced message title what flow you friend replied cheescake ha,neutral,morning,0-20,Central African Republic,4829767.0,622980.0,8.0
b5a5f20261,hate late,negative,noon,60-70,Israel,8655535.0,21640.0,400.0
f7bd9f704a, week  one day go,neutral,night,31-45,Cabo Verde,555987.0,4030.0,138.0
5fb6067e31,ran turtle,neutral,noon,21-30,United Arab Emirates,9890402.0,83600.0,118.0
9a11572e70,happy mothers day mommies,positive,night,31-45,Liechtenstein,38128.0,160.0,238.0
b632227a07,im member street,neutral,noon,60-70,Samoa,198414.0,2830.0,70.0
d30cabe282,its  scream surprise first  customer said me haha via lmao,positive,night,31-45,Barbados,287375.0,430.0,668.0
3d1318d372,coming year  wil said yes would good,positive,noon,21-30,Germany,83783942.0,348560.0,240.0
6f677e4f44,deff workin weekened,neutral,noon,60-70,Saudi Arabia,34813871.0,2149690.0,16.0
f1e14aaf4e,kicking like crazy,neutral,night,70-100,Madagascar,27691018.0,581795.0,48.0
0ba5254ea9,new toys,neutral,noon,60-70,Samoa,198414.0,2830.0,70.0
a47e5dc0c2,st ty follow back nd  grrr dont cuz messes able follow others u want ur ,neutral,night,70-100,Antigua and Barbuda,97929.0,440.0,223.0
3ee09d7a21,miss old ha ha cant tell persons name,negative,night,70-100,Liechtenstein,38128.0,160.0,238.0
3c103461ba,went see priscilla ahn last night amazin bands actually,positive,night,70-100,Liechtenstein,38128.0,160.0,238.0
34bc4c5ff9,head hurts bad could scream,negative,noon,21-30,Costa Rica,5094118.0,51060.0,100.0
e2f74fa54c,invited one beach short notice mean hell tell hrs before really,neutral,noon,21-30,Venezuela,28435940.0,882050.0,32.0
fde4e6a634,dye hair nails,neutral,noon,21-30,Myanmar (formerly Burma),54409800.0,653290.0,83.0
fb06c8e8ef,kh thing ill weeaboo about still prefer english im impatient haha,negative,morning,0-20,Ethiopia,114963588.0,1000000.0,115.0
0879b2ef8e,webcams hoepfner burgfest karlsruhe automatic reload fail ,negative,night,31-45,Gambia,2416668.0,10120.0,239.0
e4df257689,test gauge audience reaction you,neutral,morning,0-20,Ireland,4937786.0,68890.0,72.0
b396aadac2,tegan sara fan follow,neutral,night,70-100,Algeria,43851044.0,2381740.0,18.0
b14ddd4914,ha ha thanks tom im loser hopefully going nd june till rd julywhat date u goin u missing helen x,neutral,noon,21-30,Poland,37846611.0,306000.0,124.0
565e68ade9,going bedgoing back korea tomorrow,neutral,night,31-45,Australia,25499884.0,7682300.0,3.0
49dbf3373e,ate foot long subway like hour ago omg im happy full ate since bfast happy lis,positive,night,31-45,Canada,37742154.0,9093510.0,4.0
de1f8970e0,redi med getting checked strep throat,neutral,morning,46-60,Cambodia,16718965.0,176520.0,95.0
42ce17b684,hey chocolate chips good want snack im snacks,positive,morning,46-60,Turkmenistan,6031200.0,469930.0,13.0
4d22ec80fd,thanks hon project bra starts today,positive,morning,46-60,Brunei,437479.0,5270.0,83.0
0e838fc060,enjoy springsteen im seeing glastonbury june give us report get back,positive,noon,21-30,United Arab Emirates,9890402.0,83600.0,118.0
e2a32fb6de,finally home enjoying rest day azongo smokefest woot mmot miss,neutral,night,31-45,Morocco,36910560.0,446300.0,83.0
ab12894d8d,spent day putting trampoline tired use it cool though,neutral,noon,21-30,Gabon,2225734.0,257670.0,9.0
67cafda653,public cant get anyone follow,neutral,night,31-45,Antigua and Barbuda,97929.0,440.0,223.0
a8a1392eac,haha  playing fall boy bar full older people theys need educate,neutral,noon,60-70,Iran,83992949.0,1630000.0,52.0
8731c63d84,wanna see movie keith jmccartney it looks sooo good none video stores carry,neutral,morning,46-60,Serbia,8737371.0,87460.0,100.0
2528188a64,finallyy done  done cleann layn time  bed goshh  oclock  lol nite nite twitta heads,neutral,morning,0-20,Norway,5421241.0,365000.0,15.0
65e715d6e5,ive there place flown since moving north really pretty area flying expensive,neutral,noon,60-70,Grenada,112523.0,340.0,331.0
49a942e9b1,happy birthday,positive,night,31-45,Ghana,31072940.0,227540.0,137.0
85285f3f21,checked email got follower withb name living oz welcome board alrer ego,neutral,night,70-100,Italy,60461826.0,294140.0,206.0
799e17e7a7,nice leave office sun still,positive,morning,0-20,Turkmenistan,6031200.0,469930.0,13.0
e960082698,carnivalsofparis think still bl im sure hardly talk anyone anymore,negative,morning,46-60,Sri Lanka,21413249.0,62710.0,341.0
45712388ad,anyway could forgive me,negative,night,70-100,Guyana,786552.0,196850.0,4.0
9a6698f892,dizzy wanna lie die calories gonna balk ignore them,neutral,night,31-45,Antigua and Barbuda,97929.0,440.0,223.0
543a06c64b,omg sore shoulder,negative,noon,60-70,Nicaragua,6624554.0,120340.0,55.0
a00d6e8a18,hmm first pizza ages feel bit sick teach me,neutral,morning,46-60,Micronesia,115023.0,700.0,164.0
53dc5649da,happened thought coming back today,neutral,noon,21-30,Gabon,2225734.0,257670.0,9.0
3212554935,chillin home,positive,morning,46-60,Argentina,45195774.0,2736690.0,17.0
9bd1d86c69,oh no,negative,night,31-45,North Macedonia,2083374.0,25220.0,83.0
2c06b165c6,send blogs rss feeds site republish send traffic site,neutral,noon,60-70,Bhutan,771608.0,38100.0,20.0
fd4e4be626,michelle here u miss fox liked interviews her,positive,night,31-45,Monaco,39242.0,1.0,26337.0
ae0135244f,go winchester sister doesnt go more bad times x,negative,morning,46-60,Ireland,4937786.0,68890.0,72.0
e24582a55d,fantastic day az sun,positive,night,70-100,Kiribati,119449.0,810.0,147.0
9f56c796d9,ah getting still fair bit go coming together fairly well aw from,positive,noon,21-30,Romania,19237691.0,230170.0,84.0
5a57d90416,happy moms day,positive,noon,60-70,Bangladesh,164689383.0,130170.0,1265.0
e4137cd10e,ready set hmmm delay,neutral,noon,60-70,Oman,5106626.0,309500.0,16.0
64741e6c2c,thing fun itouch,positive,noon,60-70,Gabon,2225734.0,257670.0,9.0
ccd4caa001,gave tumblr api pointing private account,negative,morning,46-60,Sao Tome and Principe,219159.0,960.0,228.0
775f56b3da,yeah jimmy fallon back skit yay,positive,noon,60-70,Estonia,1326535.0,42390.0,31.0
41806c173a,home made red velvet cupcakes pretty  good master frosting goodnight,positive,noon,21-30,El Salvador,6486205.0,20720.0,313.0
68f10bd43a,guess responding dc thats case,neutral,morning,46-60,Georgia,3989167.0,69490.0,57.0
5108ea8058,lolbut here ill tell monday lol,neutral,morning,46-60,Egypt,102334404.0,995450.0,103.0
bff1cbf608,put dog sleep love abby rip,neutral,noon,60-70,Guinea-Bissau,1968001.0,28120.0,70.0
fcf1635aef,ive read those theyre cool definitely get one,positive,noon,21-30,Paraguay,7132538.0,397300.0,18.0
b0c4931574,going get new roomie today,neutral,night,70-100,Tonga,105695.0,720.0,147.0
4c5caae011,watched adaptation interiors women  all good movie night breakfast dad kelley morning,positive,morning,0-20,Jamaica,2961167.0,10830.0,273.0
bb06258b30,welcome twitter time,neutral,noon,60-70,Bulgaria,6948445.0,108560.0,64.0
66a07dff32,sleep missed fun hey dg lets play another gammme brian,negative,morning,0-20,Saint Vincent and the Grenadines,110940.0,390.0,284.0
5c4da7fa6c,_coppinger nope day sleep time ha,neutral,night,70-100,Gambia,2416668.0,10120.0,239.0
0a19903154,sounds like muffler bearings going bad,negative,morning,0-20,Congo (Congo-Brazzaville),5518087.0,342000.0,16.0
f2cb5cb67d,hermits myself like stay,neutral,noon,21-30,Moldova,4033963.0,32850.0,123.0
5d33f6bac5,schade tv_addict,neutral,morning,0-20,Cambodia,16718965.0,176520.0,95.0
c2b715d0c1,least getting closer normal bedtime enjoy trip keep us updated sweet dreams,positive,night,31-45,Iraq,40222493.0,434320.0,93.0
79a3f22848,cont right fake btches shouldnt mess real ones ahhh love real btches excite,positive,noon,21-30,Uruguay,3473730.0,175020.0,20.0
9a28ff3bc4,morning well excited dancing park todayyy good wooo cmon venue ,positive,noon,60-70,Romania,19237691.0,230170.0,84.0
b0a90d4e4d,going bed beating snot hubby w texas hold em,neutral,night,70-100,Sierra Leone,7976983.0,72180.0,111.0
3a4256c114,mom hed me sigh wonderful slip think coming surgery might go away,neutral,night,31-45,Guyana,786552.0,196850.0,4.0
e9a77e014a,doneits summer,neutral,morning,0-20,Rwanda,12952218.0,24670.0,525.0
d688e44ab7,cant wait make call tomorrow gotta keep moving forward,positive,morning,46-60,Philippines,109581078.0,298170.0,368.0
699bf8c9ce,ahh thats fun work last night party after went movies today see wolverine good weekend,positive,morning,46-60,Bosnia and Herzegovina,3280819.0,51000.0,64.0
4cd3252edd,ahhhhsame geometry like said b it would graduated feel ur pain hun,negative,night,70-100,Monaco,39242.0,1.0,26337.0
733d30d2f7,haha pretty good theyre making something chicken yum,positive,morning,0-20,Ukraine,43733762.0,579320.0,75.0
f56ed713f8,yep tomorrow night  saw ad squeals loved season,positive,noon,60-70,Germany,83783942.0,348560.0,240.0
0f29b07b6b, miss you,negative,morning,0-20,Kazakhstan,18776707.0,2699700.0,7.0
fce2bd994a,well effed iphone nice knowing,positive,morning,46-60,Solomon Islands,686884.0,28000.0,25.0
384c73b996,raining,neutral,morning,0-20,Brunei,437479.0,5270.0,83.0
5a7b9e8618,thedailyshow week,neutral,night,31-45,Laos,7275560.0,230800.0,32.0
4095d52d2d,damnit all sucks one ones thought id drag back lol,negative,night,31-45,South Africa,59308690.0,1213090.0,49.0
ad87930178,happy mothers day god mothers step mothers too,positive,night,70-100,Gambia,2416668.0,10120.0,239.0
bec37a7c92,keep tryingtaking texts week long,neutral,noon,21-30,Nicaragua,6624554.0,120340.0,55.0
3af30aa0a6,chillin havin drink,neutral,morning,46-60,Philippines,109581078.0,298170.0,368.0
5733c8453b,sashas helped too course,neutral,night,70-100,Zimbabwe,14862924.0,386850.0,38.0
ac41785a98,lock getting better staying ,neutral,morning,46-60,Singapore,5850342.0,700.0,8358.0
b32f724cc9,cant even gift money away days re ,neutral,noon,21-30,Kyrgyzstan,6524195.0,191800.0,34.0
f0726ddd52,sunny morning big k lawns mow  mile run attempt urgh,negative,night,31-45,Iraq,40222493.0,434320.0,93.0
51f4502988,dog officially depressed brothers dogs gone want go outside did play halfheartedly,negative,night,70-100,Portugal,10196709.0,91590.0,111.0
c45707f429,_m make sure watch hd,neutral,night,31-45,Finland,5540720.0,304000.0,18.0
f61b40624e,__joy feel like red lea,positive,morning,46-60,Indonesia,273523615.0,1811570.0,151.0
79d78251ef,wake  tired moment listing music make happy let wake,neutral,morning,0-20,Austria,9006398.0,82400.0,109.0
3c9a3c53bc,keep falling asleep im suppose awake miss babyy,negative,noon,60-70,Zambia,18383955.0,743390.0,25.0
7c7640eec3,got wiff pazik fart,negative,noon,21-30,Somalia,15893222.0,627340.0,25.0
f4c165db2b,milkshake  hot day  unsettled stomach,positive,morning,46-60,Sri Lanka,21413249.0,62710.0,341.0
fb10cfd953,aww try rest na lang muna ,neutral,morning,0-20,Kuwait,4270571.0,17820.0,240.0
61228c0da3,going away partyyy s come,neutral,night,31-45,Russia,145934462.0,16376870.0,9.0
35b70a2a83,sorry hear terrible news thinking x,negative,night,31-45,Chile,19116201.0,743532.0,26.0
c3bb37493e,s mountains morocco across straits gibraltar took day europa point gib,neutral,night,31-45,Tonga,105695.0,720.0,147.0
f5575d994a,car garage  coming anytime soon last time heard gearbox problem still waiting quote,negative,night,70-100,Spain,46754778.0,498800.0,94.0
9637558503,yeah well deadline t hours thats architecture you oh well mmm coffee sounds like good idea,positive,morning,0-20,Philippines,109581078.0,298170.0,368.0
3fa742a72e,haha hell ya id love find boys toke with thats sexy bike,positive,morning,46-60,Philippines,109581078.0,298170.0,368.0
36bb3fd015,going go bed  failed miserably booking holiday although seem new follower high five x,negative,morning,46-60,Haiti,11402528.0,27560.0,414.0
0b1c723d60,brad fastings favorite person hang  ,positive,noon,60-70,Belgium,11589623.0,30280.0,383.0
05810a7cdd,loved it happy birthday said sounded like mixture john lennon chrissie hynde janis joplin,positive,morning,46-60,Belarus,9449323.0,202910.0,47.0
e6e587e013,dream kind bug eye,neutral,night,70-100,Czechia (Czech Republic),10708981.0,77240.0,139.0
6daf0b55b6,fevers gone  thanks jen,positive,morning,46-60,Turkmenistan,6031200.0,469930.0,13.0
46d59b0513,bank holiday  rain superb great excuse start gardening jungle back house eating then,positive,noon,60-70,Luxembourg,625978.0,2590.0,242.0
8b3811c819,fine ill get miso soup street,neutral,noon,60-70,Guinea-Bissau,1968001.0,28120.0,70.0
ef14549c64,aww know used chat became cool ,neutral,night,31-45,Suriname,586632.0,156000.0,4.0
fa959f2dd3,unfortunately im drunk enough lol money get drunk alot though u imagine haha,negative,night,70-100,Kiribati,119449.0,810.0,147.0
0a6d8d03bb,making mom mothers day card,neutral,morning,0-20,Liberia,5057681.0,96320.0,53.0
15d527d485,yes nice missed lot fun  exams looking goodhair,neutral,noon,21-30,United Arab Emirates,9890402.0,83600.0,118.0
9dae588aa3, know im late internet happy bithday pierre,neutral,noon,60-70,Saint Kitts and Nevis,53199.0,260.0,205.0
5c4100c5ac,ugh hate  degree weather,negative,morning,46-60,Burundi,11890784.0,25680.0,463.0
0c5b15af47,never thought daughter would want borrow clothes even less would suggest borrow hers luckily didnt fit,neutral,morning,46-60,New Zealand,4822233.0,263310.0,18.0
b128fea147,eat sandwhich since guys meeting sushi brag about,neutral,night,70-100,Cabo Verde,555987.0,4030.0,138.0
eee8f9c860,stuck traffic  way costa mesa,negative,night,31-45,Australia,25499884.0,7682300.0,3.0
fa8f9de34e,aw man im sorry logical reasoning promise study order tutor new student give,negative,noon,21-30,Azerbaijan,10139177.0,82658.0,123.0
ef8c17a9e3,ive fan years inspiration me truly idol best wishes,positive,morning,0-20,Norway,5421241.0,365000.0,15.0
900f178ec3,lazy sunday late lunchand forget buy prwere page ,neutral,night,31-45,Thailand,69799978.0,510890.0,137.0
cbed06918f,guys serious question song like cds honest know reply  maria,positive,noon,60-70,Oman,5106626.0,309500.0,16.0
ea4429b35a,hi thx following teach chinese lessons youtube pls feel free look selearn,positive,morning,0-20,Brunei,437479.0,5270.0,83.0
acb5c83905,mothers day spit awesome listening paranoid jonas brothers,positive,night,70-100,Bolivia,11673021.0,1083300.0,11.0
01baa272cc,slept late,neutral,noon,60-70,Zambia,18383955.0,743390.0,25.0
ddc170fe0a,found baby cousin gonna dad least hes married already everybody getting married kids,neutral,morning,46-60,Cuba,11326616.0,106440.0,106.0
8bf20e6006,see  faces thing ,neutral,night,70-100,Pakistan,220892340.0,770880.0,287.0
2f607c4cb0,hopes whoever stole purse money gets coming,positive,night,70-100,Mexico,128932753.0,1943950.0,66.0
3ff8124f70,u kk thanks,positive,noon,21-30,Kenya,53771296.0,569140.0,94.0
dfcccb13ba,happy moms day,positive,morning,0-20,Egypt,102334404.0,995450.0,103.0
